movieId,title,genres,rate
1743,Arguing the World ,Documentary,3.9
1744,Firestorm ,Action|Adventure|Thriller,2.7
1746,Senseless ,Comedy,2.8
1747,Wag the Dog ,Comedy|Drama,3.5
1748,Dark City ,Film-Noir|Sci-Fi|Thriller,3.8
1750,Star Kid ,Adventure|Children's|Fantasy|Sci-Fi,2.2
1752,Hard Rain ,Action|Thriller,2.7
1753,Half Baked ,Comedy,3.2
1754,Fallen ,Action|Mystery|Thriller,3.4
1755,Shooting Fish ,Romance,3.5
1757,Duoluo tianshi ,Drama,0.0
1758,Dangerous Beauty ,Drama,3.6
1759,Four Days in September ,Drama,4.0
1760,Spice World ,Comedy|Musical,1.9
1762,Deep Rising ,Action|Horror|Sci-Fi,2.7
1764,Tainted ,Comedy|Thriller,3.0
1767,Music From Another Room ,Drama|Romance,3.0
1768,Mat' i syn ,Drama,0.0
1770,B. Monkey ,Romance|Thriller,3.5
1771,Night Flier ,Horror,2.6
1772,Blues Brothers 2000 ,Action|Comedy|Musical,2.4
1773,Tokyo Fist ,Action|Drama,2.5
1774,Mass Transit ,Comedy|Drama,0.0
1776,Ride ,Drama,0.0
1779,Sphere ,Adventure|Sci-Fi|Thriller,2.7
1782,Little City ,Comedy|Romance,2.5
1783,Palmetto ,Film-Noir|Mystery|Thriller,2.9
1784,As Good As It Gets ,Comedy|Drama,4.0
1785,King of New York ,Action|Crime,3.4
1788,Men With Guns ,Action|Drama,4.0
1791,Twilight ,Crime|Drama,3.0
1792,U.S. Marshalls ,Action|Thriller,3.2
1793,Welcome to Woop-Woop ,Comedy,2.4
1794,Love and Death on Long Island ,Comedy|Drama,3.4
1796,In God's Hands ,Action|Drama,2.4
1797,Everest ,Documentary,4.0
1798,Hush ,Thriller,2.6
1799,Suicide Kings ,Crime|Drama,3.4
1805,Wild Things ,Crime|Drama|Mystery|Thriller,3.4
1806,Paulie ,Adventure|Children's|Comedy,2.9
1809,Hana-bi ,Comedy|Crime|Drama,3.8
1810,Primary Colors ,Drama,3.6
1812,Wide Awake ,Children's|Comedy|Drama,3.5
1815,Eden ,Drama,2.0
1816,Two Girls and a Guy ,Comedy|Drama,3.0
1817,No Looking Back ,Comedy|Drama|Romance,3.0
1819,Storefront Hitchcock ,Drama,0.0
1822,Meet the Deedles ,Children's|Comedy,2.0
1824,Homegrown ,Comedy|Thriller,3.4
1826,Barney's Great Adventure ,Adventure|Children's,1.6
1829,Chinese Box ,Drama|Romance,3.0
1830,Follow the Bitch ,Comedy,5.0
1831,Lost in Space ,Action|Sci-Fi|Thriller,2.6
1832,Heaven's Burning ,Action|Drama,4.0
1833,Mercury Rising ,Action|Drama|Thriller,3.0
1835,City of Angels ,Romance,3.3
1839,My Giant ,Comedy,2.3
1840,He Got Game ,Drama,3.4
1842,Illtown ,Crime|Drama,4.0
1843,Slappy and the Stinkers ,Children's|Comedy,3.0
1844,Live Flesh ,Drama,3.9
1845,Zero Effect ,Comedy|Thriller,3.8
1846,Nil By Mouth ,Drama,3.2
1847,Ratchet ,Drama|Thriller,0.0
1849,Prince Valiant ,Adventure,2.6
1851,Leather Jacket Love Story ,Drama|Romance,4.0
1852,Love Walked In ,Drama|Thriller,2.0
1854,Kissing a Fool ,Comedy|Romance,3.0
1855,Krippendorf's Tribe ,Comedy,2.4
1856,Kurt & Courtney ,Documentary|Musical,3.1
1858,Mr. Nice Guy ,Action|Comedy,3.3
1859,Taste of Cherry ,Drama,3.5
1860,Character (Karakter) ,Drama,3.8
1861,Junk Mail ,Comedy|Thriller,3.3
1862,Species II ,Horror|Sci-Fi,2.1
1864,Sour Grapes ,Comedy,2.7
1865,Wild Man Blues ,Documentary,3.6
1867,Tarzan and the Lost City ,Action|Adventure,2.4
1869,Black Dog ,Action|Thriller,2.3
1872,Go Now ,Drama,3.2
1874,Still Breathing ,Comedy|Romance,3.4
1875,Clockwatchers ,Comedy,3.4
1876,Deep Impact ,Action|Drama|Sci-Fi|Thriller,3.2
1877,Little Men ,Drama,2.5
1878,Woo ,Comedy|Romance,2.0
1880,Lawn Dogs ,Drama,3.4
1881,Quest for Camelot ,Adventure|Animation|Children's|Fantasy,2.8
1882,Godzilla ,Action|Sci-Fi,2.3
1883,Bulworth ,Comedy,3.4
1884,Fear and Loathing in Las Vegas ,Comedy|Drama,3.3
1886,I Got the Hook Up ,Comedy,2.8
1887,Almost Heroes ,Adventure|Comedy,2.5
1888,Hope Floats ,Comedy|Drama|Romance,3.0
1889,Insomnia ,Thriller,3.9
1890,Little Boy Blue ,Drama,2.4
1893,Beyond Silence ,Drama,3.8
1894,Six Days Seven Nights ,Adventure|Comedy|Romance,2.9
1895,Can't Hardly Wait ,Comedy|Drama|Romance,3.2
1896,Cousin Bette ,Comedy,3.1
1897,High Art ,Drama|Romance,3.5
1899,Passion in the Desert ,Adventure|Drama,3.2
1901,Dear Jesse ,Documentary,4.0
1902,Dream for an Insomniac ,Drama|Romance,3.1
1903,Hav Plenty ,Comedy,3.3
1904,Henry Fool ,Comedy|Drama,3.5
1905,Marie Baie Des Anges ,Drama,1.5
1906,Mr. Jealousy ,Comedy|Romance,3.2
1907,Mulan ,Animation|Children's,3.7
1908,Resurrection Man ,Drama|Thriller,3.0
1910,I Went Down ,Action|Comedy|Crime,3.8
1911,Doctor Dolittle ,Comedy,2.9
1912,Out of Sight ,Action|Crime|Romance,3.8
1913,Picnic at Hanging Rock ,Drama|Mystery,3.8
1914,Smoke Signals ,Comedy|Drama,3.8
1915,Voyage to the Beginning of the World ,Drama,4.0
1916,Buffalo 66 ,Action|Comedy|Drama,3.5
1917,Armageddon ,Action|Adventure|Sci-Fi|Thriller,3.2
1918,Lethal Weapon 4 ,Action|Comedy|Crime|Drama,3.1
1919,Madeline ,Children's|Comedy,3.2
1920,Small Soldiers ,Animation|Children's|Fantasy|War,2.8
1921,Pi ,Sci-Fi|Thriller,3.8
1922,Whatever ,Drama,3.4
1923,There's Something About Mary ,Comedy,3.9
1924,Plan 9 from Outer Space ,Horror|Sci-Fi,2.6
1925,Wings ,Drama|Romance|War,3.9
1927,All Quiet on the Western Front ,War,4.2
1928,Cimarron ,Western,3.4
1929,Grand Hotel ,Drama,3.8
1930,Cavalcade ,Drama,3.0
1931,Mutiny on the Bounty ,Adventure,4.0
1934,You Can't Take It With You ,Comedy,4.0
1935,How Green Was My Valley ,Drama,4.0
1936,Mrs. Miniver ,Drama|War,3.9
1937,Going My Way ,Comedy,3.7
1940,Gentleman's Agreement ,Drama,3.9
1941,Hamlet ,Drama,3.8
1942,All the King's Men ,Drama,4.0
1944,From Here to Eternity ,Drama|Romance|War,4.1
1945,On the Waterfront ,Crime|Drama,4.3
1946,Marty ,Drama|Romance,4.0
1947,West Side Story ,Musical|Romance,4.1
1948,Tom Jones ,Comedy,3.9
1950,In the Heat of the Night ,Drama|Mystery,4.1
1951,Oliver! ,Musical,3.7
1952,Midnight Cowboy ,Drama,4.1
1954,Rocky ,Action|Drama,3.9
1955,Kramer Vs. Kramer ,Drama,3.8
1956,Ordinary People ,Drama,4.0
1957,Chariots of Fire ,Drama,3.8
1958,Terms of Endearment ,Comedy|Drama,3.6
1959,Out of Africa ,Drama|Romance,3.7
1961,Rain Man ,Drama,4.1
1962,Driving Miss Daisy ,Drama,3.9
1963,Take the Money and Run ,Comedy,4.1
1964,Klute ,Drama|Mystery,3.8
1965,Repo Man ,Comedy|Sci-Fi,3.7
1966,Metropolitan ,Comedy,3.6
1967,Labyrinth ,Adventure|Children's|Fantasy,3.6
1970,Nightmare on Elm Street 3, Dream Warriors,2.6
1974,Friday the 13th ,Horror,3.0
1975,Friday the 13th Part 2 ,Horror,2.4
1982,Halloween ,Horror,3.7
1983,Halloween II ,Horror,2.8
1987,Prom Night ,Horror,2.3
1991,Child's Play ,Horror,2.7
1992,Child's Play 2 ,Horror,2.1
1993,Child's Play 3 ,Horror,1.9
1994,Poltergeist ,Horror|Thriller,3.7
1996,Poltergeist III ,Horror|Thriller,1.8
2000,Lethal Weapon ,Action|Comedy|Crime|Drama,3.9
2001,Lethal Weapon 2 ,Action|Comedy|Crime|Drama,3.5
2002,Lethal Weapon 3 ,Action|Comedy|Crime|Drama,3.3
2003,Gremlins ,Comedy|Horror,3.3
2007,Polish Wedding ,Comedy,2.7
2009,Soylent Green ,Sci-Fi|Thriller,3.5
2010,Metropolis ,Sci-Fi,4.1
2011,Back to the Future Part II ,Comedy|Sci-Fi,3.3
2012,Back to the Future Part III ,Comedy|Sci-Fi|Western,3.2
2014,Freaky Friday ,Children's|Comedy,3.2
2017,Babes in Toyland ,Children's|Fantasy|Musical,3.0
2018,Bambi ,Animation|Children's,3.7
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) ,Action|Drama,4.6
2020,Dangerous Liaisons ,Drama|Romance,4.0
2021,Dune ,Fantasy|Sci-Fi,3.4
2025,Lolita ,Drama|Romance,3.3
2026,Disturbing Behavior ,Horror|Thriller,2.7
2027,Mafia! ,Comedy|Crime,2.4
2028,Saving Private Ryan ,Action|Drama|War,4.3
2029,Billy's Hollywood Screen Kiss ,Comedy|Romance,3.7
2030,East Palace West Palace (Dong gong xi gong) ,Drama,0.0
2035,Blackbeard's Ghost ,Children's|Comedy,3.1
2036,Blank Check ,Children's|Comedy,2.2
2037,Candleshoe ,Adventure|Children's|Comedy,3.5
2039,Cheetah ,Adventure|Children's,1.0
2041,Condorman ,Action|Adventure|Children's|Comedy,2.7
2043,Darby O'Gill and the Little People ,Adventure|Children's|Fantasy,3.3
2046,Flight of the Navigator ,Adventure|Children's|Sci-Fi,3.5
2050,Herbie Goes Bananas ,Adventure|Children's|Comedy,2.5
2051,Herbie Goes to Monte Carlo ,Adventure|Children's|Comedy,2.6
2052,Hocus Pocus ,Children's|Comedy,2.9
2055,Hot Lead and Cold Feet ,Comedy|Western,2.8
2056,In Search of the Castaways ,Adventure|Children's,3.5
2060,BASEketball ,Comedy,3.0
2061,Full Tilt Boogie ,Documentary,3.6
2063,Seventh Heaven (Le Septième ciel) ,Drama|Romance,2.5
2064,Roger & Me ,Comedy|Documentary,4.1
2066,Out of the Past ,Film-Noir,4.2
2067,Doctor Zhivago ,Drama|Romance|War,4.1
2068,Fanny and Alexander ,Drama,3.9
2070,Tender Mercies ,Drama,3.9
2071,And the Band Played On ,Drama,3.9
2073,Fandango ,Comedy,3.7
2075,Mephisto ,Drama|War,3.7
2076,Blue Velvet ,Drama|Mystery,3.8
2079,Kidnapped ,Children's|Drama,3.6
2080,Lady and the Tramp ,Animation|Children's|Comedy|Musical|Romance,3.8
2084,Newsies ,Children's|Musical,3.1
2085,101 Dalmatians ,Animation|Children's,3.6
2086,One Magic Christmas ,Drama|Fantasy,3.6
2087,Peter Pan ,Animation|Children's|Fantasy|Musical,3.7
2088,Popeye ,Adventure|Comedy|Musical,2.6
2091,Return from Witch Mountain ,Children's|Sci-Fi,2.8
2093,Return to Oz ,Adventure|Children's|Fantasy|Sci-Fi,2.9
2096,Sleeping Beauty ,Animation|Children's|Musical,3.7
2097,Something Wicked This Way Comes ,Children's|Horror,3.5
2098,Son of Flubber ,Children's|Comedy,3.1
2099,Song of the South ,Adventure|Animation|Children's|Musical,3.6
2100,Splash ,Comedy|Fantasy|Romance,3.4
2101,Squanto,action,3.5
2102,Steamboat Willie ,Animation|Children's|Comedy|Musical,3.4
2103,Tall Tale ,Adventure|Children's,3.1
2104,Tex ,Drama,3.3
2105,Tron ,Action|Adventure|Fantasy|Sci-Fi,3.4
2106,Swing Kids ,Drama|War,3.3
2108,L.A. Story ,Comedy|Romance,3.7
2110,Dead Men Don't Wear Plaid ,Comedy|Crime|Thriller,3.3
2112,Grand Canyon ,Crime|Drama,3.5
2113,Graveyard Shift ,Horror|Thriller,2.2
2115,Indiana Jones and the Temple of Doom ,Action|Adventure,3.7
2117,Nineteen Eighty-Four ,Drama|Sci-Fi,3.7
2119,Maximum Overdrive ,Horror,2.3
2120,Needful Things ,Drama|Horror,2.9
2121,Cujo ,Horror|Thriller,2.7
2122,Children of the Corn ,Horror|Thriller,2.4
2123,All Dogs Go to Heaven ,Animation|Children's,2.9
2126,Snake Eyes ,Action|Crime|Mystery|Thriller,2.7
2128,Safe Men ,Comedy,3.3
2130,Atlantic City ,Crime|Drama|Romance,3.8
2131,Autumn Sonata (Höstsonaten ) ,Drama,3.7
2132,Who's Afraid of Virginia Woolf? ,Drama,4.1
2133,Adventures in Babysitting ,Adventure|Comedy,3.3
2134,Weird Science ,Comedy,3.4
2135,Doctor Dolittle ,Adventure|Musical,3.2
2137,Charlotte's Web ,Animation|Children's,3.8
2138,Watership Down ,Animation|Children's|Drama|Fantasy,3.8
2143,Legend ,Adventure|Fantasy|Romance,3.3
2144,Sixteen Candles ,Comedy,3.7
2145,Pretty in Pink ,Comedy|Drama|Romance,3.4
2146,St. Elmo's Fire ,Drama|Romance,3.1
2148,House ,Comedy|Horror,2.9
2154,How Stella Got Her Groove Back ,Drama|Romance,2.8
2160,Rosemary's Baby ,Horror|Thriller,3.8
2163,Attack of the Killer Tomatoes! ,Comedy|Horror,2.6
2164,Surf Nazis Must Die ,Drama,2.0
2165,Your Friends and Neighbors ,Drama,3.4
2166,Return to Paradise ,Drama|Romance,3.5
2167,Blade ,Action|Adventure|Horror,3.5
2168,Dance with Me ,Drama|Romance,3.1
2169,Dead Man on Campus ,Comedy,2.7
2170,Wrongfully Accused ,Action|Comedy,2.6
2174,Beetlejuice ,Comedy|Fantasy,3.6
2175,Déjà Vu ,Drama|Romance,3.8
2176,Rope ,Thriller,3.9
2177,Family Plot ,Comedy|Thriller,3.2
2178,Frenzy ,Thriller,3.7
2179,Topaz ,Thriller,3.2
2180,Torn Curtain ,Thriller,3.3
2181,Marnie ,Thriller,3.6
2185,I Confess ,Thriller,3.6
2186,Strangers on a Train ,Film-Noir|Thriller,4.3
2187,Stage Fright ,Mystery|Thriller,3.6
2188,54 ,Drama,2.8
2189,I Married A Strange Person ,Animation,3.7
2190,Why Do Fools Fall In Love? ,Drama,2.8
2192,See the Sea (Regarde la mer) ,Drama,3.3
2193,Willow ,Action|Adventure|Fantasy,3.5
2195,Dirty Work ,Comedy,3.0
2196,Knock Off ,Action,2.4
2197,Firelight ,Drama,4.2
2198,Modulations ,Documentary,4.0
2199,Phoenix ,Crime|Drama,0.0
2200,Under Capricorn ,Drama,2.5
2202,Lifeboat ,Drama|Thriller|War,3.9
2203,Shadow of a Doubt ,Film-Noir|Thriller,4.3
2204,Saboteur ,Thriller,3.8
2205,Mr. & Mrs. Smith ,Comedy,3.5
2206,Suspicion ,Mystery|Thriller,4.0
2207,Jamaica Inn ,Drama,2.9
2209,Young and Innocent ,Crime|Thriller,3.3
2210,Sabotage ,Thriller,3.7
2211,Secret Agent ,Thriller,3.5
2213,Waltzes from Vienna ,Comedy|Musical,1.0
2214,Number Seventeen ,Thriller,3.0
2215,Rich and Strange ,Comedy|Romance,3.5
2217,Elstree Calling ,Comedy|Musical,1.0
2218,Juno and Paycock ,Drama,2.0
2219,Murder! ,Mystery|Thriller,3.4
2221,Blackmail ,Thriller,3.1
2222,Champagne ,Comedy,0.0
2224,Downhill ,Drama,0.0
2225,Easy Virtue ,Drama,0.0
2230,Always Tell Your Wife ,Comedy,0.0
2231,Rounders ,Crime|Drama,3.6
2232,Cube ,Sci-Fi|Thriller,3.5
2233,Digging to China ,Drama,1.6
2234,Let's Talk About Sex ,Drama,1.9
2235,One Man's Hero ,Drama|War,2.0
2236,Simon Birch ,Drama,3.6
2237,Without Limits ,Drama,3.6
2238,Seven Beauties (Pasqualino Settebellezze) ,Comedy|Drama,3.8
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) ,Comedy|Drama,3.7
2240,My Bodyguard ,Drama,3.5
2241,Class ,Comedy,2.8
2243,Broadcast News ,Comedy|Drama|Romance,3.7
2245,Working Girl ,Comedy|Drama,3.4
2246,Stars and Bars ,Comedy,2.7
2247,Married to the Mob ,Comedy,3.1
2248,Say Anything... ,Comedy|Drama|Romance,4.0
2249,My Blue Heaven ,Comedy,3.2
2250,Men Don't Leave ,Drama,3.1
2252,Hero ,Comedy|Drama,3.0
2253,Toys ,Action|Comedy|Fantasy,2.6
2254,Choices ,Drama,2.0
2255,Young Doctors in Love ,Comedy,2.6
2256,Parasite ,Horror|Sci-Fi,2.4
2257,No Small Affair ,Comedy|Romance,2.9
2258,Master Ninja I ,Action,3.0
2259,Blame It on Rio ,Comedy|Romance,2.7
2260,Wisdom ,Action|Crime,2.8
2261,One Crazy Summer ,Comedy,3.3
2262,About Last Night... ,Comedy|Drama|Romance,3.2
2264,We're No Angels ,Drama,2.6
2265,Nothing But Trouble ,Adventure|Comedy,2.0
2267,Mortal Thoughts ,Mystery|Thriller,2.9
2269,Indecent Proposal ,Drama,2.7
2271,Permanent Midnight ,Drama,3.3
2272,One True Thing ,Drama,3.5
2273,Rush Hour ,Action|Thriller,3.6
2274,Lilian's Story ,Drama,0.0
2275,Six-String Samurai ,Action|Adventure|Sci-Fi,3.4
2277,Somewhere in the City ,Drama,2.0
2278,Ronin ,Action|Crime|Thriller,3.5
2279,Urban Legend ,Horror|Thriller,2.7
2280,Clay Pigeons ,Crime,3.4
2281,Monument Ave. ,Crime,3.5
2282,Pecker ,Comedy|Drama,3.5
2284,Bandit Queen ,Drama,3.8
2285,If.... ,Drama,3.9
2287,Them! ,Sci-Fi|Thriller|War,3.4
2290,Stardust Memories ,Comedy|Drama,3.3
2291,Edward Scissorhands ,Drama|Romance,3.6
2292,Overnight Delivery ,Romance,2.5
2293,Shadrach ,Drama,3.2
2294,Antz ,Animation|Children's,3.5
2297,What Dreams May Come ,Drama|Romance,3.1
2298,Strangeland ,Thriller,1.9
2302,My Cousin Vinny ,Comedy,3.8
2303,Nashville ,Drama|Musical,3.9
2304,Love Is the Devil ,Drama,3.6
2305,Slam ,Drama,3.5
2306,Holy Man ,Comedy,2.5
2307,One Tough Cop ,Action|Drama,2.6
2308,Detroit 9000 ,Action|Crime,2.0
2311,2010 ,Mystery|Sci-Fi,3.4
2312,Children of a Lesser God ,Drama,3.8
2314,Beloved ,Drama,3.1
2315,Bride of Chucky ,Horror|Thriller,2.4
2316,Practical Magic ,Drama|Romance,3.0
2318,Happiness ,Comedy,3.9
2319,Reach the Rock ,Comedy,0.0
2320,Apt Pupil ,Drama|Thriller,3.1
2321,Pleasantville ,Comedy,3.7
2322,Soldier ,Action|Adventure|Sci-Fi|Thriller|War,2.9
2324,Life Is Beautiful (La Vita è bella) ,Comedy|Drama,4.3
2325,Orgazmo ,Comedy,3.1
2326,Shattered Image ,Drama|Thriller,3.0
2328,Vampires ,Horror,2.8
2329,American History X ,Drama,4.2
2330,Hands on a Hard Body ,Documentary,4.2
2331,Living Out Loud ,Comedy|Romance,3.2
2332,Belly ,Crime|Drama,3.2
2333,Gods and Monsters ,Drama,3.8
2336,Elizabeth ,Drama,4.0
2337,Velvet Goldmine ,Drama,3.2
2338,I Still Know What You Did Last Summer ,Horror|Mystery|Thriller,2.2
2339,I'll Be Home For Christmas ,Comedy|Romance,2.9
2340,Meet Joe Black ,Romance,3.3
2341,Dancing at Lughnasa ,Drama,3.3
2342,Hard Core Logo ,Comedy,3.7
2344,Runaway Train ,Action|Adventure|Drama|Thriller,3.4
2345,Desert Bloom ,Drama,3.4
2348,Sid and Nancy ,Drama,3.6
2349,Mona Lisa ,Comedy|Thriller,3.6
2350,Heart Condition ,Comedy,2.8
2351,Nights of Cabiria (Le Notti di Cabiria) ,Drama,4.2
2353,Enemy of the State ,Action|Thriller,3.7
2356,Celebrity ,Comedy,2.9
2357,Central Station (Central do Brasil) ,Drama,4.3
2358,Savior ,Drama,4.0
2359,Waking Ned Devine ,Comedy,3.9
2361,Pink Flamingos ,Comedy,3.2
2362,Glen or Glenda ,Drama,2.8
2363,Godzilla (Gojira) ,Action|Sci-Fi,3.3
2364,Godzilla (Gojira) ,Action|Sci-Fi,2.8
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) ,Action|Sci-Fi,2.8
2366,King Kong ,Action|Adventure|Horror,3.7
2367,King Kong ,Action|Adventure|Horror,2.8
2368,King Kong Lives ,Action|Adventure|Horror,1.7
2369,Desperately Seeking Susan ,Comedy|Romance,3.0
2371,Fletch ,Comedy,3.6
2372,Fletch Lives ,Comedy,3.0
2373,Red Sonja ,Action|Adventure,2.5
2374,Gung Ho ,Comedy|Drama,2.9
2377,Lifeforce ,Horror|Sci-Fi,2.9
2378,Police Academy ,Comedy,3.0
2385,Home Fries ,Comedy|Romance,2.6
2387,Very Bad Things ,Comedy|Crime,2.8
2389,Psycho ,Crime|Horror|Thriller,2.7
2390,Little Voice ,Comedy,3.7
2392,Jack Frost ,Comedy|Drama,2.2
2395,Rushmore ,Comedy,3.8
2396,Shakespeare in Love ,Comedy|Romance,4.1
2397,Mass Appeal ,Drama,3.3
2398,Miracle on 34th Street ,Drama,4.0
2400,Prancer ,Children's|Drama,2.9
2401,Pale Rider ,Western,3.8
2403,First Blood ,Action,3.6
2404,Rambo III ,Action|War,2.3
2406,Romancing the Stone ,Action|Adventure|Comedy|Romance,3.7
2407,Cocoon ,Comedy|Sci-Fi,3.5
2409,Rocky II ,Action|Drama,3.2
2410,Rocky III ,Action|Drama,2.9
2411,Rocky IV ,Action|Drama,2.6
2412,Rocky V ,Action|Drama,2.1
2413,Clue ,Comedy|Mystery,3.2
2414,Young Sherlock Holmes ,Action|Adventure|Mystery,3.4
2415,Violets Are Blue... ,Drama|Romance,2.8
2416,Back to School ,Comedy,3.1
2417,Heartburn ,Comedy|Drama,2.9
2418,Nothing in Common ,Comedy,3.1
2419,Extremities ,Drama|Thriller,3.2
2423,Christmas Vacation ,Comedy,3.6
2424,You've Got Mail ,Comedy|Romance,3.4
2429,Mighty Joe Young ,Adventure|Children's|Drama,2.8
2430,Mighty Joe Young ,Adventure|Children's|Drama,3.1
2431,Patch Adams ,Comedy|Drama,3.1
2432,Stepmom ,Drama,3.1
2434,Down in the Delta ,Drama,3.6
2435,Hurlyburly ,Drama,3.1
2436,Tea with Mussolini ,Comedy,3.6
2437,Wilde ,Drama,3.6
2438,Outside Ozona ,Drama|Thriller,4.0
2439,Affliction ,Drama,3.6
2440,Another Day in Paradise ,Drama,3.4
2442,Hilary and Jackie ,Drama,3.8
2443,Playing by Heart ,Drama|Romance,3.6
2445,At First Sight ,Drama,2.8
2446,In Dreams ,Thriller,2.5
2447,Varsity Blues ,Comedy|Drama,3.1
2448,Virus ,Horror|Sci-Fi,2.3
2450,Howard the Duck ,Adventure|Children's|Sci-Fi,2.1
2457,Running Scared ,Action|Comedy,3.4
2458,Armed and Dangerous ,Comedy|Crime,2.5
2463,Ruthless People ,Comedy,3.5
2464,Trick or Treat ,Horror,2.6
2465,Deadly Friend ,Horror,2.0
2466,Belizaire the Cajun ,Drama,3.5
2468,Jumpin' Jack Flash ,Action|Comedy|Romance|Thriller,2.8
2469,Peggy Sue Got Married ,Comedy|Romance,3.3
2470,Crocodile Dundee ,Adventure|Comedy,3.4
2471,Crocodile Dundee II ,Adventure|Comedy,2.6
2472,Tough Guys ,Comedy,3.0
2473,Soul Man ,Comedy,2.4
2475,52 Pick-Up ,Action|Mystery|Thriller,3.3
2476,Heartbreak Ridge ,Action|War,3.3
2477,Firewalker ,Adventure,2.3
2478,Three Amigos! ,Comedy|Western,3.1
2479,Gloria ,Drama|Thriller,2.3
2480,Dry Cleaning (Nettoyage à sec) ,Drama,4.5
2481,My Name Is Joe ,Drama|Romance,3.6
2482,Still Crazy ,Comedy|Romance,3.3
2484,Tinseltown ,Comedy,2.0
2485,She's All That ,Comedy|Romance,3.1
2486,24-hour Woman ,Drama,1.8
2488,Peeping Tom ,Drama|Horror|Thriller,3.9
2489,Spanish Fly ,Drama,0.0
2490,Payback ,Action|Thriller,3.5
2491,Simply Irresistible ,Comedy|Romance,2.7
2492,20 Dates ,Comedy,2.9
2496,Blast from the Past ,Comedy|Romance,3.4
2497,Message in a Bottle ,Romance,2.8
2498,My Favorite Martian ,Comedy|Sci-Fi,2.3
2499,God Said 'Ha!' ,Comedy,3.5
2500,Jawbreaker ,Comedy,2.6
2501,October Sky ,Drama,4.1
2502,Office Space ,Comedy|Romance,3.8
2504,200 Cigarettes ,Comedy|Drama,2.9
2505,8MM ,Thriller,2.9
2507,Breakfast of Champions ,Comedy,3.0
2509,Eight Days a Week ,Comedy,2.8
2510,Just the Ticket ,Comedy|Romance,3.7
2513,Pet Sematary ,Horror,3.0
2514,Pet Sematary II ,Horror,2.1
2516,Children of the Corn III ,Horror,1.8
2517,Christine ,Horror,3.1
2518,Night Shift ,Comedy,3.5
2519,House on Haunted Hill ,Horror,3.2
2520,Airport ,Drama,3.1
2521,Airport 1975 ,Drama,2.6
2522,Airport '77 ,Drama,2.4
2523,Rollercoaster ,Drama|Thriller,2.3
2525,Alligator ,Action|Horror|Sci-Fi,2.2
2526,Meteor ,Sci-Fi,2.4
2527,Westworld ,Action|Sci-Fi|Thriller|Western,3.4
2528,Logan's Run ,Action|Adventure|Sci-Fi,3.5
2529,Planet of the Apes ,Action|Sci-Fi,3.7
2530,Beneath the Planet of the Apes ,Action|Sci-Fi,2.9
2531,Battle for the Planet of the Apes ,Action|Sci-Fi,2.8
2532,Conquest of the Planet of the Apes ,Action|Sci-Fi,2.8
2533,Escape from the Planet of the Apes ,Action|Sci-Fi,3.0
2534,Avalanche ,Action,2.5
2535,Earthquake ,Action,2.8
2537,Beyond the Poseidon Adventure ,Adventure,1.9
2538,Dancemaker ,Documentary,3.6
2539,Analyze This ,Comedy,3.4
2541,Cruel Intentions ,Drama,3.2
2543,Six Ways to Sunday ,Comedy,3.5
2545,Relax... It's Just Sex ,Comedy,2.8
2547,Harvest ,Drama,0.0
2549,Wing Commander ,Action|Sci-Fi,2.2
2551,Dead Ringers ,Drama|Thriller,3.3
2552,My Boyfriend's Back ,Comedy,2.2
2553,Village of the Damned ,Horror|Sci-Fi|Thriller,3.4
2554,Children of the Damned ,Horror|Sci-Fi|Thriller,3.2
2555,Baby Geniuses ,Comedy,1.7
2556,Telling You ,Comedy|Drama|Romance,3.0
2557,I Stand Alone (Seul contre tous) ,Drama,3.4
2558,Forces of Nature ,Comedy|Romance,2.7
2560,Ravenous ,Drama|Horror,3.1
2561,True Crime ,Crime|Thriller,3.0
2562,Bandits ,Drama,3.8
2563,Beauty ,Drama,3.0
2566,Doug's 1st Movie ,Animation|Children's,2.4
2567,EDtv ,Comedy,3.2
2569,Among Giants ,Drama|Romance,3.8
2572,10 Things I Hate About You ,Comedy|Romance,3.4
2573,Tango ,Drama,3.4
2577,Metroland ,Comedy|Drama,3.3
2579,Following ,Drama,3.8
2580,Go ,Crime,3.9
2581,Never Been Kissed ,Comedy|Romance,3.2
2582,Twin Dragons (Shuang long hui) ,Action|Comedy,3.1
2584,Foolish ,Comedy,3.0
2587,Life ,Comedy,3.0
2588,Clubland ,Drama,0.0
2589,Friends & Lovers ,Comedy|Drama|Romance,2.7
2590,Hideous Kinky ,Drama,3.0
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) ,Comedy|Romance,2.0
2594,Open Your Eyes (Abre los ojos) ,Drama|Romance|Sci-Fi,4.0
2595,Photographer (Fotoamator) ,Documentary,0.0
2596,SLC Punk! ,Comedy|Drama,3.6
2597,Lost & Found ,Comedy|Romance,2.6
2598,Pushing Tin ,Comedy,3.0
2599,Election ,Comedy,3.9
2600,eXistenZ ,Action|Sci-Fi|Thriller,3.3
2602,Mighty Peking Man (Hsing hsing wang) ,Adventure|Sci-Fi,2.8
2603,Nô ,Drama,0.0
2605,Entrapment ,Crime|Thriller,3.2
2606,Idle Hands ,Comedy|Horror,2.7
2607,Get Real ,Drama,4.1
